county_fips,county_name,state,stroke_mortality_rate,uninsured_rate,burden_index,population,state_norm,county_norm,hospitals_reporting,mean_stroke_score,mean_performance_weight,burden_scaled,supply_score,care_gap_index_raw,care_gap_index,SCAI,data_status,national_rank,category
05055,Greene County,AR,85.5,4120.0,3522.6,46182.0,AR,GREENE,1.0,12.3,1.0,8.16723847323564,0.6931471805599453,5.960139021460639,0.43748806013266045,0.5625119398673395,VALID,407.0,Good Access
05057,Hempstead County,AR,130.9,1974.0,2583.966,19778.0,AR,HEMPSTEAD,0.0,,-1.0,7.857467634051388,0.0,7.857467634051388,0.5767563911510698,0.4232436088489302,VALID,1727.0,Moderate Access
05059,Hot Spring County,AR,88.9,2468.0,2194.052,33142.0,AR,HOT SPRING,0.0,,-1.0,7.693961015433675,0.0,7.693961015433675,0.5647546252291091,0.43524537477089087,VALID,1624.0,Moderate Access
05061,Howard County,AR,104.3,1458.0,1520.694,12701.0,AR,HOWARD,0.0,,-1.0,7.3275794669597625,0.0,7.3275794669597625,0.5378613678179807,0.46213863218201934,VALID,1313.0,Moderate Access
05063,Independence County,AR,66.8,3865.0,2581.82,38120.0,AR,INDEPENDENCE,1.0,12.1,1.0,7.85663710425648,0.6931471805599453,5.7334739931970065,0.42085032011385975,0.5791496798861402,VALID,310.0,Good Access
05065,Izard County,AR,72.8,838.0,610.064,13866.0,AR,IZARD,0.0,,-1.0,6.415201700003595,0.0,6.415201700003595,0.47089071865416265,0.5291092813458373,VALID,665.0,Good Access
05067,Jackson County,AR,85.9,1281.0,1100.379,16775.0,AR,JACKSON,0.0,,-1.0,7.004318310004155,0.0,7.004318310004155,0.514133247389325,0.485866752610675,VALID,1073.0,Moderate Access
05069,Jefferson County,AR,109.3,3341.0,3651.713,65780.0,AR,JEFFERSON,1.0,18.5,0.0,8.203225458146296,0.0,8.203225458146296,0.602135819247346,0.39786418075265395,VALID,1956.0,Low Access
05071,Johnson County,AR,77.2,2007.0,1549.404,25932.0,AR,JOHNSON,0.0,,-1.0,7.346270821112534,0.0,7.346270821112534,0.5392333566659094,0.46076664333409056,VALID,1335.0,Moderate Access
05073,Lafayette County,AR,111.8,526.0,588.068,6211.0,AR,LAFAYETTE,0.0,,-1.0,6.3785416269028685,0.0,6.3785416269028685,0.4681997840623001,0.5318002159376999,INSUFFICIENT DATA,,
05075,Lawrence County,AR,87.6,1488.0,1303.4879999999998,16265.0,AR,LAWRENCE,0.0,,-1.0,7.17356590560768,0.0,7.17356590560768,0.5265564143685002,0.4734435856314998,VALID,1199.0,Moderate Access
05077,Lee County,AR,81.3,453.0,368.289,8511.0,AR,LEE,0.0,,-1.0,5.911579535333127,0.0,5.911579535333127,0.43392368096122325,0.5660763190387768,INSUFFICIENT DATA,,
05079,Lincoln County,AR,118.4,675.0,799.2,12966.0,AR,LINCOLN,0.0,,-1.0,6.684861696423135,0.0,6.684861696423135,0.49068438928905556,0.5093156107109444,VALID,822.0,Good Access
05081,Little River County,AR,119.9,666.0,798.5340000000001,11959.0,AR,LITTLE RIVER,0.0,,-1.0,6.684029057948892,0.0,6.684029057948892,0.49062327168935244,0.5093767283106476,VALID,820.0,Good Access
05083,Logan County,AR,127.7,1619.0,2067.463,21240.0,AR,LOGAN,0.0,,-1.0,7.634561098383497,0.0,7.634561098383497,0.5603945332264305,0.4396054667735695,VALID,1580.0,Moderate Access
05085,Lonoke County,AR,108.0,4895.0,5286.6,74747.0,AR,LONOKE,0.0,,-1.0,8.573119735705244,0.0,8.573119735705244,0.6292869191396063,0.3707130808603937,VALID,2108.0,Low Access
05087,Madison County,AR,92.8,2117.0,1964.576,17032.0,AR,MADISON,0.0,,-1.0,7.583540611120217,0.0,7.583540611120217,0.5566495108503643,0.4433504891496357,VALID,1535.0,Moderate Access
05089,Marion County,AR,82.1,1223.0,1004.083,17076.0,AR,MARION,0.0,,-1.0,6.912825404147729,0.0,6.912825404147729,0.507417455399423,0.49258254460057704,VALID,1000.0,Moderate Access
05091,Miller County,AR,129.0,4676.0,6032.04,42588.0,AR,MILLER,0.0,,-1.0,8.705006308619346,0.0,8.705006308619346,0.6389677001975614,0.36103229980243856,VALID,2156.0,Low Access
05093,Mississippi County,AR,97.3,3688.0,3588.4239999999995,39749.0,AR,MISSISSIPPI,0.0,,-1.0,8.185747022927087,0.0,8.185747022927087,0.6008528614688995,0.3991471385311005,VALID,1948.0,Low Access
05095,Monroe County,AR,101.0,464.0,468.64,6681.0,AR,MONROE,0.0,,-1.0,6.151966443762011,0.0,6.151966443762011,0.4515686388843804,0.5484313611156195,INSUFFICIENT DATA,,
05097,Montgomery County,AR,88.6,947.0,839.0419999999999,8571.0,AR,MONTGOMERY,0.0,,-1.0,6.733451890587401,0.0,6.733451890587401,0.49425102250177955,0.5057489774982205,INSUFFICIENT DATA,,
05099,Nevada County,AR,111.6,497.0,554.6519999999999,8228.0,AR,NEVADA,0.0,,-1.0,6.320142199013282,0.0,6.320142199013282,0.46391313028991693,0.5360868697100831,INSUFFICIENT DATA,,
05101,Newton County,AR,78.4,433.0,339.47200000000004,7175.0,AR,NEWTON,0.0,,-1.0,5.8303328901965825,0.0,5.8303328901965825,0.4279599883283688,0.5720400116716312,INSUFFICIENT DATA,,
05103,Ouachita County,AR,117.5,1279.0,1502.825,22317.0,AR,OUACHITA,0.0,,-1.0,7.3157671413568774,0.0,7.3157671413568774,0.5369943156577788,0.4630056843422212,VALID,1304.0,Moderate Access
05105,Perry County,AR,98.6,529.0,521.5939999999999,10073.0,AR,PERRY,0.0,,-1.0,6.258804871964347,0.0,6.258804871964347,0.45941082788929527,0.5405891721107048,VALID,558.0,Good Access
05107,Phillips County,AR,103.2,1327.0,1369.464,15910.0,AR,PHILLIPS,0.0,,-1.0,7.222904647612356,0.0,7.222904647612356,0.5301779927329126,0.46982200726708745,VALID,1235.0,Moderate Access
05109,Pike County,AR,102.8,1157.0,1189.396,10182.0,AR,PIKE,0.0,,-1.0,7.082041303858128,0.0,7.082041303858128,0.519838295826357,0.480161704173643,VALID,1135.0,Moderate Access
05111,Poinsett County,AR,83.0,2230.0,1850.9,22740.0,AR,POINSETT,0.0,,-1.0,7.52396741806796,0.0,7.52396741806796,0.5522766999863061,0.44772330001369387,VALID,1485.0,Moderate Access
05113,Polk County,AR,94.6,1857.0,1756.7219999999998,19348.0,AR,POLK,0.0,,-1.0,7.471773931497126,0.0,7.471773931497126,0.5484455767341109,0.4515544232658891,VALID,1444.0,Moderate Access
05115,Pope County,AR,77.1,4763.0,3672.273,63830.0,AR,POPE,1.0,14.3,1.0,8.208838369221514,0.6931471805599453,5.990497038330922,0.43971640914637183,0.5602835908536281,VALID,429.0,Good Access
05117,Prairie County,AR,110.7,483.0,534.681,8162.0,AR,PRAIRIE,0.0,,-1.0,6.283538834645454,0.0,6.283538834645454,0.4612263582508839,0.538773641749116,INSUFFICIENT DATA,,
05119,Pulaski County,AR,90.2,37706.0,34010.812000000005,398949.0,AR,PULASKI,5.0,15.34,-0.38461538461538464,10.43446315502951,0.0,10.43446315502951,0.7659138533149276,0.23408614668507244,VALID,2415.0,Lowest Access
05121,Randolph County,AR,86.8,1303.0,1131.004,18733.0,AR,RANDOLPH,0.0,,-1.0,7.03174479232579,0.0,7.03174479232579,0.5161464149520195,0.4838535850479805,VALID,1098.0,Moderate Access
05123,St. Francis County,AR,85.2,1569.0,1336.7880000000002,22740.0,AR,ST. FRANCIS,0.0,,-1.0,7.198772782693412,0.0,7.198772782693412,0.528406657746806,0.47159334225319405,VALID,1215.0,Moderate Access
05125,Saline County,AR,78.9,7509.0,5924.601000000001,125724.0,AR,SALINE,1.0,15.9,-0.3333333333333333,8.687037395458347,0.0,8.687037395458347,0.6376487401979386,0.3623512598020614,VALID,2151.0,Low Access
05127,Scott County,AR,96.5,958.0,924.47,9839.0,AR,SCOTT,0.0,,-1.0,6.830301716577319,0.0,6.830301716577319,0.5013600248830917,0.4986399751169083,INSUFFICIENT DATA,,
05129,Searcy County,AR,99.4,450.0,447.3,7861.0,AR,SEARCY,0.0,,-1.0,6.105462651161393,0.0,6.105462651161393,0.4481551523968337,0.5518448476031663,INSUFFICIENT DATA,,
05131,Sebastian County,AR,108.1,13306.0,14383.785999999998,128448.0,AR,SEBASTIAN,2.0,13.0,0.3333333333333333,9.573926399267412,0.5108256237659907,7.667219387462872,0.5627917275678951,0.4372082724321049,VALID,1605.0,Moderate Access
05133,Sevier County,AR,108.0,2963.0,3200.04,15797.0,AR,SEVIER,0.0,,-1.0,8.071231035986758,0.0,8.071231035986758,0.5924471218040512,0.40755287819594876,VALID,1883.0,Low Access
05135,Sharp County,AR,95.3,1038.0,989.214,17597.0,AR,SHARP,0.0,,-1.0,6.897921081385241,0.0,6.897921081385241,0.5063234434595213,0.4936765565404787,VALID,991.0,Moderate Access
05137,Stone County,AR,86.6,1120.0,969.92,12474.0,AR,STONE,0.0,,-1.0,6.878244075607749,0.0,6.878244075607749,0.504879105490924,0.49512089450907604,VALID,969.0,Good Access
05139,Union County,AR,114.3,2206.0,2521.458,38368.0,AR,UNION,1.0,13.0,1.0,7.832989101940487,0.6931471805599453,5.7162165833827805,0.4195835861139723,0.5804164138860277,VALID,303.0,Good Access
05141,Van Buren County,AR,98.8,1561.0,1542.2679999999998,15936.0,AR,VAN BUREN,0.0,,-1.0,7.341657524902729,0.0,7.341657524902729,0.5388947299992531,0.46110527000074686,VALID,1327.0,Moderate Access
05143,Washington County,AR,93.8,30735.0,28829.43,251863.0,AR,WASHINGTON,2.0,15.149999999999999,-0.3333333333333333,10.269186705540298,0.0,10.269186705540298,0.7537821776925477,0.24621782230745226,VALID,2409.0,Lowest Access
05145,White County,AR,106.7,7491.0,7992.897000000001,77395.0,AR,WHITE,1.0,15.7,1.0,8.986433654524763,0.6931471805599453,6.557956408842436,0.48136924615491916,0.5186307538450808,VALID,750.0,Good Access
05147,Woodruff County,AR,98.5,482.0,474.77,6157.0,AR,WOODRUFF,0.0,,-1.0,6.164934544178619,0.0,6.164934544178619,0.45252052760282124,0.5474794723971788,INSUFFICIENT DATA,,
05149,Yell County,AR,73.4,1649.0,1210.366,20195.0,AR,YELL,0.0,,-1.0,7.099503927453283,0.0,7.099503927453283,0.5211200929948396,0.47887990700516037,VALID,1147.0,Moderate Access
00005,Arkansas,AR,93.0,,,,AR,ARKANSAS,0.0,,-1.0,,0.0,,,,VALID,,
60000,American Samoa County,AS,3.3,,,,AS,AMERICAN SAMOA,0.0,,-1.0,,0.0,,,,VALID,,
04001,Apache County,AZ,76.8,13237.0,10166.016,65680.0,AZ,APACHE,0.0,,-1.0,9.226904033992817,0.0,9.226904033992817,0.677276206532592,0.322723793467408,VALID,2289.0,Lowest Access
04003,Cochise County,AZ,71.5,9392.0,6715.28,125458.0,AZ,COCHISE,1.0,15.3,-0.5,8.812289708811392,0.0,8.812289708811392,0.6468425511809789,0.3531574488190211,VALID,2195.0,Low Access
04005,Coconino County,AZ,54.0,15714.0,8485.56,144643.0,AZ,COCONINO,1.0,13.1,-0.5,9.04623901462903,0.0,9.04623901462903,0.6640149741065197,0.33598502589348034,VALID,2253.0,Lowest Access
04007,Gila County,AZ,66.9,5260.0,3518.9400000000005,53610.0,AZ,GILA,1.0,13.2,-0.3333333333333333,8.166199222992322,0.0,8.166199222992322,0.5994180075095323,0.40058199249046766,VALID,1936.0,Low Access
04009,Graham County,AZ,79.5,3153.0,2506.635,38860.0,AZ,GRAHAM,0.0,,-1.0,7.827095356871398,0.0,7.827095356871398,0.574526995397474,0.425473004602526,VALID,1703.0,Moderate Access
04011,Greenlee County,AZ,75.2,242.0,181.984,9452.0,AZ,GREENLEE,0.0,,-1.0,5.209398717325058,0.0,5.209398717325058,0.382381976509935,0.617618023490065,INSUFFICIENT DATA,,
04012,La Paz County,AZ,72.0,2126.0,1530.72,16605.0,AZ,LA PAZ,0.0,,-1.0,7.334146565972478,0.0,7.334146565972478,0.5383434081525144,0.46165659184748564,VALID,1319.0,Moderate Access
04013,Maricopa County,AZ,65.9,476735.0,314168.36500000005,4491987.0,AZ,MARICOPA,23.0,13.68695652173913,-0.1320754716981132,12.657687498458726,0.0,12.657687498458726,0.9291036886097751,0.0708963113902249,VALID,2472.0,Lowest Access
04015,Mohave County,AZ,77.4,20696.0,16018.704000000002,217420.0,AZ,MOHAVE,4.0,13.675,0.6,9.68157474354778,1.2237754316221157,5.062351648128583,0.37158837978017395,0.628411620219826,VALID,118.0,Highest Access
04017,Navajo County,AZ,101.2,16165.0,16358.98,107744.0,AZ,NAVAJO,1.0,12.4,-0.6,9.702593387662104,0.0,9.702593387662104,0.71219291096066,0.28780708903934005,VALID,2352.0,Lowest Access
04019,Pima County,AZ,69.7,91882.0,64041.754,1049947.0,AZ,PIMA,7.0,14.0,0.07692307692307693,11.067306170558258,0.43078291609245434,9.208553516603532,0.6759292358954706,0.3240707641045294,VALID,2283.0,Lowest Access
04021,Pinal County,AZ,59.5,43687.0,25993.765,449219.0,AZ,PINAL,1.0,14.0,-0.6,10.165650450576916,0.0,10.165650450576916,0.7461823758801681,0.2538176241198319,VALID,2400.0,Lowest Access
04023,Santa Cruz County,AZ,70.9,6950.0,4927.55,48209.0,AZ,SANTA CRUZ,0.0,,-1.0,8.5028001061286,0.0,8.5028001061286,0.6241252948516558,0.3758747051483442,VALID,2079.0,Low Access
04025,Yavapai County,AZ,64.1,25695.0,16470.495,241656.0,AZ,YAVAPAI,2.0,13.899999999999999,0.0,9.709386590151206,0.0,9.709386590151206,0.7126915478159992,0.2873084521840008,VALID,2353.0,Lowest Access
04027,Yuma County,AZ,66.5,29063.0,19326.895,207685.0,AZ,YUMA,1.0,13.8,0.0,9.869304668186672,0.0,9.869304668186672,0.7244299065166883,0.27557009348331174,VALID,2370.0,Lowest Access
00004,Arizona,AZ,66.5,,,,AZ,ARIZONA,0.0,,-1.0,,0.0,,,,VALID,,
06001,Alameda County,CA,79.3,67038.0,53161.13399999999,1651949.0,CA,ALAMEDA,9.0,12.522222222222222,0.2,10.881101654986109,1.0296194171811583,6.513220662831378,0.4780855383973493,0.5219144616026508,VALID,714.0,Good Access
06003,Alpine County,CA,65.7,85.0,55.845,1695.0,CA,ALPINE,0.0,,-1.0,4.04032826558107,0.0,4.04032826558107,0.2965694875310203,0.7034305124689797,INSUFFICIENT DATA,,
06005,Amador County,CA,77.0,2221.0,1710.17,41029.0,CA,AMADOR,1.0,14.0,1.0,7.444932626057714,0.6931471805599453,5.433027773356137,0.39879686910892653,0.6012031308910735,VALID,216.0,Highest Access
06007,Butte County,CA,87.4,13173.0,11513.202,209470.0,CA,BUTTE,2.0,14.0,0.3333333333333333,9.351336508941513,0.5108256237659907,7.4889596587594465,0.5497070490680429,0.4502929509319571,VALID,1462.0,Moderate Access
06009,Calaveras County,CA,74.6,2407.0,1795.6219999999998,45995.0,CA,CALAVERAS,1.0,14.5,1.0,7.493663514072464,0.6931471805599453,5.468589716130178,0.40140719838190897,0.598592801618091,VALID,227.0,Highest Access
06011,Colusa County,CA,73.8,1947.0,1436.886,21895.0,CA,COLUSA,0.0,,-1.0,7.270929258365126,0.0,7.270929258365126,0.533703110808381,0.46629688919161905,VALID,1276.0,Moderate Access
06013,Contra Costa County,CA,86.4,55641.0,48073.824,1161458.0,CA,CONTRA COSTA,6.0,14.183333333333332,0.375,10.780513909503842,1.1786549963416462,5.826612365364736,0.42768689315634356,0.5723131068436564,VALID,344.0,Good Access
06015,Del Norte County,CA,80.6,1471.0,1185.626,27293.0,CA,DEL NORTE,1.0,13.4,1.0,7.078869264927826,0.6931471805599453,5.165888699341453,0.379188240039117,0.620811759960883,VALID,138.0,Highest Access
06017,El Dorado County,CA,72.0,7653.0,5510.16,192299.0,CA,EL DORADO,1.0,14.9,0.0,8.614530406305194,0.0,8.614530406305194,0.6323265586319625,0.3676734413680375,VALID,2124.0,Low Access
06019,Fresno County,CA,85.6,70433.0,60290.648,1012152.0,CA,FRESNO,3.0,12.933333333333332,-0.25,11.006948865659545,0.0,11.006948865659545,0.8079356353732634,0.1920643646267366,VALID,2448.0,Lowest Access
06021,Glenn County,CA,84.7,2541.0,2152.2270000000003,28623.0,CA,GLENN,0.0,,-1.0,7.674722926084312,0.0,7.674722926084312,0.5633425047467167,0.43665749525328335,VALID,1609.0,Moderate Access
06023,Humboldt County,CA,161.5,7770.0,12548.55,135418.0,CA,HUMBOLDT,1.0,17.0,-0.6,9.437440087343361,0.0,9.437440087343361,0.6927300422966013,0.3072699577033987,VALID,2319.0,Lowest Access
06025,Imperial County,CA,73.3,11673.0,8556.309000000001,179319.0,CA,IMPERIAL,2.0,11.7,1.0,9.054541050552567,1.0986122886681096,5.176324103520281,0.3799542229657664,0.6200457770342336,VALID,142.0,Highest Access
06027,Inyo County,CA,75.0,1316.0,987.0,18803.0,CA,INYO,0.0,,-1.0,6.895682697747868,0.0,6.895682697747868,0.5061591408968091,0.49384085910319087,VALID,988.0,Good Access
06029,Kern County,CA,82.9,69712.0,57791.24800000001,910433.0,CA,KERN,4.0,16.375,-0.3,10.964609928018834,0.0,10.964609928018834,0.8048278589221072,0.19517214107789282,VALID,2447.0,Lowest Access
06031,Kings County,CA,78.9,10715.0,8454.135000000002,152830.0,CA,KINGS,1.0,15.2,1.0,9.042529228088712,0.6931471805599453,6.598892818134922,0.4843740737647586,0.5156259262352414,VALID,775.0,Good Access
06033,Lake County,CA,65.2,4306.0,2807.512,68139.0,CA,LAKE,1.0,13.3,0.0,7.940410084706817,0.0,7.940410084706817,0.5828445598513696,0.4171554401486304,VALID,1780.0,Low Access
06035,Lassen County,CA,67.2,1611.0,1082.592,31177.0,CA,LASSEN,0.0,,-1.0,6.988036727385607,0.0,6.988036727385607,0.5129381413741749,0.4870618586258251,VALID,1063.0,Moderate Access
06037,Los Angeles County,CA,68.0,849903.0,577934.04,9848406.0,CA,LOS ANGELES,48.0,12.116666666666667,0.14772727272727273,13.267216753795308,2.0907410969337694,2.4528452230684903,0.1800445416762974,0.8199554583237025,VALID,3.0,Highest Access
06039,Madera County,CA,83.9,11433.0,9592.287,158790.0,CA,MADERA,0.0,,-1.0,9.168818862018709,0.0,9.168818862018709,0.673012619874978,0.32698738012502204,VALID,2276.0,Lowest Access
06041,Marin County,CA,60.1,9666.0,5809.266,258765.0,CA,MARIN,2.0,11.399999999999999,0.3333333333333333,8.667381631930471,0.5108256237659907,6.941218651102431,0.5095015857336909,0.49049841426630914,VALID,1030.0,Moderate Access
06043,Mariposa County,CA,85.3,1107.0,944.271,17060.0,CA,MARIPOSA,0.0,,-1.0,6.851471658869145,0.0,6.851471658869145,0.5029139478625765,0.4970860521374235,VALID,951.0,Good Access
06045,Mendocino County,CA,66.9,7335.0,4907.115000000001,90709.0,CA,MENDOCINO,3.0,13.266666666666666,1.0,8.498645236689141,1.3862943611198906,3.90532882889833,0.2866602150357523,0.7133397849642478,VALID,17.0,Highest Access
06047,Merced County,CA,83.3,25346.0,21113.218,285597.0,CA,MERCED,2.0,12.7,1.0,9.957701931399246,1.0986122886681096,5.692645517359138,0.4178534150705098,0.5821465849294902,VALID,295.0,Good Access
06049,Modoc County,CA,85.6,834.0,713.904,8646.0,CA,MODOC,0.0,,-1.0,6.572148267945291,0.0,6.572148267945291,0.4824109616058891,0.5175890383941109,INSUFFICIENT DATA,,
06051,Mono County,CA,76.2,1506.0,1147.572,13169.0,CA,MONO,0.0,,-1.0,7.046274710630013,0.0,7.046274710630013,0.51721294473428,0.48278705526571997,VALID,1109.0,Moderate Access
06053,Monterey County,CA,74.5,41838.0,31169.31,435834.0,CA,MONTEREY,3.0,12.6,0.5,10.347221318172306,0.9162907318741551,6.650827482203894,0.4881861988436142,0.5118138011563858,VALID,804.0,Good Access
06055,Napa County,CA,66.9,7679.0,5137.251,136070.0,CA,NAPA,2.0,14.350000000000001,0.3333333333333333,8.54446802816989,0.5108256237659907,6.842784056304608,0.5022762576376543,0.49772374236234573,VALID,942.0,Good Access
06057,Nevada County,CA,68.5,5322.0,3645.57,102452.0,CA,NEVADA,1.0,11.8,0.0,8.201542278729823,0.0,8.201542278729823,0.6020122699651705,0.39798773003482946,VALID,1954.0,Low Access
06059,Orange County,CA,70.7,213959.0,151269.013,3164063.0,CA,ORANGE,12.0,12.641666666666667,-0.10714285714285714,11.926821684495291,0.0,11.926821684495291,0.8754564387693206,0.12454356123067944,VALID,2467.0,Lowest Access
06061,Placer County,CA,110.3,13827.0,15251.181,412435.0,CA,PLACER,2.0,12.45,0.3333333333333333,9.632477788203131,0.5108256237659907,7.71410990298273,0.5662336004167562,0.4337663995832438,VALID,1638.0,Moderate Access
06063,Plumas County,CA,51.9,979.0,508.101,19607.0,CA,PLUMAS,0.0,,-1.0,6.232646425156999,0.0,6.232646425156999,0.4574907370812413,0.5425092629187587,VALID,540.0,Good Access
06065,Riverside County,CA,80.4,195124.0,156879.69600000005,2449909.0,CA,RIVERSIDE,9.0,12.666666666666666,0.058823529411764705,11.963240897372371,0.42488319396526597,9.98153315415129,0.7326677382920038,0.2673322617079962,VALID,2385.0,Lowest Access
06067,Sacramento County,CA,103.9,80866.0,84019.774,1584047.0,CA,SACRAMENTO,8.0,13.2875,0.21428571428571427,11.338819356773302,0.9985288301111271,6.924643305217463,0.5082849168118534,0.4917150831881466,VALID,1014.0,Moderate Access
06069,San Benito County,CA,83.0,4154.0,3447.82,66056.0,CA,SAN BENITO,0.0,,-1.0,8.145787422534644,0.0,8.145787422534644,0.5979197339031801,0.4020802660968199,VALID,1920.0,Low Access
06071,San Bernardino County,CA,88.1,181725.0,160099.72499999998,2187816.0,CA,SAN BERNARDINO,7.0,13.757142857142856,-0.43478260869565216,11.983558427394291,0.0,11.983558427394291,0.8796210475980331,0.12037895240196694,VALID,2468.0,Lowest Access
06073,San Diego County,CA,84.2,214784.0,180848.128,3282782.0,CA,SAN DIEGO,13.0,13.323076923076922,0.18181818181818182,12.105418415693197,1.213022639845854,6.380491894112556,0.46834293820941547,0.5316570617905845,VALID,640.0,Good Access
06075,San Francisco County,CA,68.9,28786.0,19833.554,836321.0,CA,SAN FRANCISCO,7.0,12.157142857142857,0.15384615384615385,9.895180847190208,0.7308875085427924,7.075529045900536,0.5193602809527623,0.4806397190472377,VALID,1127.0,Moderate Access
06077,San Joaquin County,CA,93.9,50075.0,47020.425,787416.0,CA,SAN JOAQUIN,5.0,13.36,0.25,10.758358627887494,0.8109302162163288,7.35701346570472,0.5400218917531628,0.45997810824683716,VALID,1345.0,Moderate Access
06079,San Luis Obispo County,CA,118.7,16050.0,19051.35,281486.0,CA,SAN LUIS OBISPO,3.0,14.366666666666667,1.0,9.854945732526732,1.3862943611198906,4.528581039047903,0.33240837617930025,0.6675916238206998,VALID,47.0,Highest Access
06081,San Mateo County,CA,66.8,29225.0,19522.3,745100.0,CA,SAN MATEO,4.0,13.575,0.3333333333333333,9.879363903055545,0.8472978603872036,6.615843758809944,0.4856183122173579,0.5143816877826421,VALID,788.0,Good Access
06083,Santa Barbara County,CA,86.8,40217.0,34908.356,443975.0,CA,SANTA BARBARA,3.0,14.933333333333332,0.0,10.460510152492661,0.0,10.460510152492661,0.7678257634820232,0.23217423651797675,VALID,2419.0,Lowest Access
06085,Santa Clara County,CA,62.8,75322.0,47302.21599999999,1903297.0,CA,SANTA CLARA,6.0,11.466666666666667,0.0,10.764333563712045,0.0,10.764333563712045,0.7901271081853355,0.2098728918146645,VALID,2438.0,Lowest Access
06087,Santa Cruz County,CA,77.3,14067.0,10873.791,266021.0,CA,SANTA CRUZ,2.0,11.2,0.25,9.294202637381405,0.4054651081081644,7.824982644330705,0.5743719173854145,0.4256280826145855,VALID,1700.0,Moderate Access
06089,Shasta County,CA,75.8,12062.0,9142.996,181554.0,CA,SHASTA,2.0,13.25,0.0,9.12085276802923,0.0,9.12085276802923,0.6694917970659732,0.33050820293402683,VALID,2264.0,Lowest Access
06091,Sierra County,CA,79.8,327.0,260.946,2731.0,CA,SIERRA,0.0,,-1.0,5.568138375647928,0.0,5.568138375647928,0.4087143014183335,0.5912856985816666,INSUFFICIENT DATA,,
06093,Siskiyou County,CA,84.9,2801.0,2378.0490000000004,43834.0,CA,SISKIYOU,2.0,14.600000000000001,1.0,7.774456106980294,1.0986122886681096,4.444521739273207,0.32623822815722797,0.673761771842772,VALID,38.0,Highest Access
06095,Solano County,CA,109.8,21296.0,23383.008,450824.0,CA,SOLANO,2.0,12.899999999999999,-0.3333333333333333,10.05980764890529,0.0,10.05980764890529,0.738413268177211,0.261586731822789,VALID,2391.0,Lowest Access
06097,Sonoma County,CA,77.8,26060.0,20274.68,485642.0,CA,SONOMA,4.0,13.575,0.14285714285714285,9.917177417262137,0.4519851237430572,8.169612051465126,0.5996685170534802,0.40033148294651977,VALID,1939.0,Low Access
06099,Stanislaus County,CA,90.7,33141.0,30058.887,552250.0,CA,STANISLAUS,3.0,13.1,0.2,10.31094690415153,0.4700036292457356,8.421559711451772,0.6181620610170754,0.3818379389829246,VALID,2048.0,Low Access
06101,Sutter County,CA,109.1,5821.0,6350.710999999999,98971.0,CA,SUTTER,0.0,,-1.0,8.756479504410821,0.0,8.756479504410821,0.6427459524320408,0.3572540475679592,VALID,2176.0,Low Access
06103,Tehama County,CA,78.5,4149.0,3256.965,65520.0,CA,TEHAMA,1.0,12.8,1.0,8.0888580463173,0.6931471805599453,5.902939976455937,0.43328951725464293,0.5667104827453571,VALID,379.0,Good Access
06105,Trinity County,CA,49.8,1954.0,973.092,15886.0,CA,TRINITY,0.0,,-1.0,6.881505755034018,0.0,6.881505755034018,0.5051185203434694,0.4948814796565306,VALID,972.0,Good Access
06107,Tulare County,CA,87.0,37746.0,32839.02,475774.0,CA,TULARE,2.0,13.1,0.0,10.399403172579577,0.0,10.399403172579577,0.7633403690966774,0.23665963090332265,VALID,2413.0,Lowest Access
06109,Tuolumne County,CA,78.1,3059.0,2389.079,54873.0,CA,TUOLUMNE,1.0,13.5,1.0,7.779081698772577,0.6931471805599453,5.6768770173569365,0.41669597051219903,0.5833040294878009,VALID,289.0,Good Access
